Transaction_ID,Transaction_Date,Customer_ID,Gender,Age,City,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price_VND,Revenue,Source_Currency,Rating,Customer_Review,Original_Price,Discount_Price,Original_Price_VND,Discount_Price_VND,avg_rating,reviews_count,rating_average,review_count,quantity_sold,availability,is_for_sale,description,product_type,category_2,category_3,manufacturer,current_seller,fulfillment_type,date_created,number_of_images,favourite_count,has_video,Source
T007765,2026-07-17 00:36:51,C01913,Female,45,Hải Phòng,263020126,[Lập Trình Nhúng A-Z][134] Mạch Nguồn Tăng Áp DC MT3608 2A,Root,OEM,3,12000,36000,VND,4,"Ở góc độ người dùng, sản phẩm hoạt động ổn và mang lại trải nghiệm khá tốt.",12000,12000,12000.0,12000.0,,,0.0,0.0,0.0,,,"        THÔNG SỐ KỸ THUẬT:   ️ Điện áp vào 2-24VDC.   ️ Kích thước 30x17x14mm.   ️ Hiệu suất: >93% -   ️ Kích thước: 36 x 17 x 14mm Ứng dụng: -   ️ Mạch sạc pin, điện thoại   ️ Có thể đưa...",,,,,Lập Trình Nhúng AZ,dropship,92.0,4.0,0.0,False,Tiki
T007766,2025-12-24 11:28:15,C00094,Female,61,Đà Nẵng,262916039,[Lập Trình Nhúng A-Z][62] Module Màn Hình Nokia 5110 LCD Loại Tốt,Root,OEM,3,80000,240000,VND,5,Tôi rất hài lòng với chất lượng sản phẩm và trải nghiệm sử dụng.,80000,80000,80000.0,80000.0,,,0.0,0.0,0.0,,,        THÔNG SỐ KỸ THUẬT:   ️ Điện áp làm việc 3.3V – 5V.   ️ Độ phân giải: 84×48 pixels   *** CẢM ƠN TẤT CẢ MỌI NGƯỜI ĐÃ TIN TƯỞNG VÀ MUA HÀNG TẠI LẬP TRÌNH NHÚNG A-Z ***    Ship: Shop sẽ bọ...,,,,,Lập Trình Nhúng AZ,dropship,93.0,3.0,0.0,False,Tiki
T007767,2026-07-12 04:09:45,C00502,Male,35,Vũng Tàu,68152487,"Cặp đa năng laptop thời trang SUB 15"" inch cao cấp Tặng móc khóa nam siêu bền K2",Thời Trang,OEM,1,145041,145041,VND,2,"Với trải nghiệm này, sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.",171412,145041,171412.0,145041.0,,,0.0,0.0,0.0,,,"Cặp đựng laptop SUB 15"" inch . chất liệu vải NILON (Polyester): Vải có tác dụng chống thấm rất tốt do được cán màng PU hoặc PVC ở mặt trong. Vải nylon thường được dùng để may riêng dòng cặp chịu lực n...",,,,,Shalla,dropship,1085.0,1.0,0.0,False,Tiki
T007768,2026-01-30 21:52:03,C00279,Male,32,Đà Nẵng,48316548,Cặp Laptop Simplecarry P Messenger,Thời Trang,SimpleCarry,2,749000,1498000,VND,1,"Ở góc độ người dùng, chất lượng cảm nhận chưa đạt yêu cầu và trải nghiệm tổng thể rất tiêu cực.",749000,749000,749000.0,749000.0,,,4.0,1.0,1.0,,,"- Kích thước: 42 x 32 x 12 cm.- Cân nặng: 0.85 kg.- Tải trọng tối đa: 20 kg.- Chất liệu: Polyester trượt nước.- Túi xách laptop Simplecarry P Messenger có thiết kế đa dụng và thanh lịch, thích hợp...",,,,,BALO MỚI,dropship,1313.0,7.0,0.0,False,Tiki
T007769,2026-07-19 05:06:17,C01246,Female,34,Hải Phòng,96621714,Vali vải du lịch SAKOS VIVIAN 7 (Size Đại 76cm/ 28 inch TSA) - Hàng chính hãng,Vali vải,Sakos,2,2912000,5824000,VND,1,Chất lượng sản phẩm không đáp ứng yêu cầu và trải nghiệm tổng thể tiêu cực.,3100000,2912000,3100000.0,2912000.0,,,4.0,3.0,18.0,,,"Vali vải du lịch SAKOS VIVIAN 7(Size Đại 76cm/ 28 inch TSA)THƯƠNG HIỆU QUỐC TẾSakos Vivian có thiết kế thanh lịch đến từ Mỹ, logo thương hiệu được thiết kế bằng đồng tinh tếCHẤT LIỆU VẢI CHỐNG THẤ...",,,,,Balonation,dropship,852.0,5.0,0.0,True,Tiki
T007770,2026-03-18 04:46:38,C01345,Male,64,Huế,185991342,"Vali đựng tài liệu, giấy tờ, hồ sơ cá nhân có mật mã số thiết kế nhiều ngăn nhỏ thông minh chất liệu vải chống thấm cao cấp dày đẹp, có khóa kéo an toàn chắc chắn, có đai giữ vali tiện dụng",Vali vải,OEM,4,129600,518400,VND,2,"Theo cảm nhận của tôi, trải nghiệm chưa tốt và sản phẩm cần cải thiện thêm để đáp ứng mong đợi.",129600,129600,129600.0,129600.0,,,0.0,0.0,0.0,,,"- Gia đình nào không có két mà cần đựng các giấy tờ hay đồ quan trọng thì sắm ngay một chiếc cất tủ đi ạ.- Sổ đỏ, giấy khai sinh, giấy kết hô lúc nào cũng phải cất riêng chứ vứt lung tung mà mất cái ...",,,,,Thế Giới Tuổi Thơ 151,dropship,457.0,8.0,0.0,True,Tiki
T007771,2026-06-12 16:55:22,C01112,Male,26,Cần Thơ,325086446,LAV Elegan Highball Glasses - 370ml - Clear - Pack of 6 | Clear | Clear,Marketplace,LAV,1,451506,451506,GBP,4,"Với trải nghiệm này, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",12.99,12.99,451506.0,451506.0,\N,\N,,,,in_stock,True,"The Elegan range of Highball Cocktail Glasses from LAV serves as a representation of the company's ongoing commitment to bring contemporary design and innovative styling to your drinking glassware.
With sharp, angular sides that descend towards a series of corrugated ridges, the bold styling of these tumblers will bring a striking, futuristic air to any drinks service.
The 335ml capacity makes these glasses the perfect vessel for serving decadent and vibrant highball cocktails, as well as bottled beers, juices, soft drinks and more.
Whether shopping for business or pleasure, when it comes to products that effortlessly straddle the gap between fashion and function, these Tumblers are sure to fill your home with LAV.",SingleProduct,Cook & Dine,Glassware,\N,,,,,,,Tesco
T007772,2026-03-18 22:13:32,C01895,Male,57,Hà Nội,214788954,"Túi đựng mỹ phẩm trong suốt chuyên dụng, túi lưới đựng đồ vệ sinh cá nhân mang theo du lịch, đi tập gym IDIGO FM4-1100",Phụ kiện du lịch khác,IDIGO,4,125000,500000,VND,4,Tôi có trải nghiệm tích cực và cảm thấy hài lòng với sản phẩm.,250000,125000,250000.0,125000.0,,,0.0,0.0,0.0,,,Là một chiếc túi tiện ích không thể thiếu của phái đẹp. Túi mỹ phẩm có thể đựng được các món mỹ phẩm yêu thích của mình và một số đồ dùng cá nhân tiện dụng. Với mong muốn mang lại cho khách hàng ...,,,,,IDIGO,dropship,245.0,15.0,0.0,False,Tiki
T007773,2026-09-04 04:12:27,C00546,Female,57,Hà Nội,325086151,smarTrike Extend 3 Stage Scooter - Orange,Marketplace,smarTrike Xtend,4,5561280,22245120,GBP,3,"Sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",160,160,5561280.0,5561280.0,\N,\N,,,,in_stock,True,"The smarTrike Extend scooter is the only scooter the world that has a 3-stage extendable footboard, and it also has an adjustable T-bar. This allows your child to use the scooter as they grow, and the durable design allows it to accompany kids all the way through their childhood. It has a robust frame that provides long-lasting use. It features extra-large 142mm light up LED wheels, to take on the toughest terrain. It also features a smooth folding mechanism  at the touch of a button, making storage and transportation easy. Suits ages 3  12 years.
Dimensions 60 x 25 x 89 cm. Weight 3.5 kg
WARNING(S):
 Not suitable for children under 3 years old.
 Only for domestic use.
 To be used under the supervision of an adult.
 Protective equipment (helmet, knee pads, elbow pads and wrist guards) should be worn.
 Not to be used in traffic.
 This product contains no chemicals",SingleProduct,Sports & Leisure,Cycling & Scooters,\N,,,,,,,Tesco
T007774,2026-05-06 21:37:10,C01728,Male,28,Hà Nội,253494105,[SIZE 20 INCH] Vali kéo du lịch cao cấp chất liệu hợp kim nhôm nguyên khối nhập khẩu Hàn Quốc Tresette 2128,Root,Tresette,4,3580000,14320000,VND,3,Trải nghiệm của tôi không quá tốt nhưng vẫn đủ để chấp nhận được.,4000000,3580000,4000000.0,3580000.0,,,5.0,1.0,1.0,,,"Vali kéo du lịch cao cấp chất liệu hợp kim nhôm nguyên khối nhập khẩu Hàn Quốc Tresette 2128Tresette từ lâu được xem là thương hiệu vali mang biểu tượng sang trọng, xa hoa của nước Hàn Quốc và được đ...",,,,,TRESETTE OFFICIAL,dropship,124.0,1.0,0.0,False,Tiki
T007775,2026-08-21 18:38:21,C00883,Male,45,Huế,196070004,Balo đựng laptop 15.6inch Bopai siêu mỏng nhẹ,Root,OEM,1,1392012,1392012,VND,1,"Sản phẩm không đạt tiêu chuẩn, gây thất vọng cho tôi.",1392012,1392012,1392012.0,1392012.0,,,0.0,0.0,0.0,,,"       - Tên sản phẩm : Balo doanh nhân Bopai cao cấp siêu mỏng nhẹ 15.6   - Kích thước "" 28 x 7 x 43cm   - Trọng lượng : 700gram   - Chất liệu : nylon   - Phù hợp đựng laptop dưới 15.6inch  ...",,,,,Thanh Tung international,dropship,381.0,9.0,0.0,False,Tiki
T007776,2025-10-01 14:55:37,C01008,Male,18,Nha Trang,208178653,HÌNH THẬT_Vali Du Lịch Tay Kéo Chất Liệu Nhựa Nhám PC+ABS Dày Dặn Thiết Kế Bo Góc Sang Trọng 4 Bánh Xe Đôi Xoay 360 Độ Hàng Sẵn Kho Đủ Size 20/24/26 inch,Vali nhựa,OEM,5,475000,2375000,VND,2,Sản phẩm chưa đáp ứng tốt kỳ vọng và trải nghiệm còn khá hạn chế.,475000,475000,475000.0,475000.0,,,0.0,0.0,1.0,,,"► THÔNG TIN SẢN PHẨM:⚠️🔴Quý khách đặt hàng lưu ý: 20 inch CHỈ CÓ TAY XÁCH PHÍA TRÊN, Không có tay xách bên hông & không có chân chống sốc.22-24-26 inch đầy đủ 2 tay xách và ...",,,,,1991,dropship,270.0,12.0,0.0,False,Tiki
T007777,2026-03-27 04:17:15,C01726,Female,36,TP. Hồ Chí Minh,149124589,"Túi đựng mỹ phẩm, đồ trang điểm khi đi du lịch, công tác đa năng Love & Peace, có tay cầm họa tiết thời trang và sang trọng",Túi trống,OEM,1,49000,49000,VND,4,"Với trải nghiệm này, tôi có trải nghiệm tích cực và nhìn chung hài lòng với sản phẩm.",49000,49000,49000.0,49000.0,,,4.8,17.0,110.0,,,"Túi đựng mỹ phẩm, đồ trang điểm khi đi du lịch, công tác đa năng Love & Peace, có tay cầm họa tiết thời trang và sang trọng.Chất liệu: vải Polyester cao cấp.Mẫu túi hình học: chữ nhật, bán nguyệ...",,,,,Bột Mì House,dropship,637.0,1.0,0.0,True,Tiki
T007778,2025-11-05 03:41:56,C01050,Male,37,Biên Hòa,13336439,TÚI CHỐNG SỐC 14',Thời Trang,OEM,3,37900,113700,VND,4,Tôi hài lòng vì sản phẩm đáp ứng được nhu cầu cơ bản và mang lại trải nghiệm tích cực.,37900,37900,37900.0,37900.0,,,3.0,2.0,44.0,,,"Túi chống sốc lưới với xốp lưỡi mềm mại sẽ giúp máy bạn trở nên an toàn hơn, chống sốc tốt. Theo các nhà sản xuất túi chống thấm chỉ có thể đảm bảo được 80% độ chống thấm nước nên khi ra ngoài lúc tr...",,,,,linhkien1984,dropship,1622.0,1.0,0.0,False,Tiki
T007779,2025-12-30 03:03:15,C01422,Male,21,TP. Hồ Chí Minh,163871063,Balo khủng long ️size lớn màu xanh dạ quang vải lưới - Đựng đồ cá nhân đi học đi làm đi phượt,Balo nam,OEM,1,179000,179000,VND,4,"Theo cảm nhận của tôi, tôi hài lòng vì sản phẩm nhìn chung đáp ứng tốt mong đợi.",179000,179000,179000.0,179000.0,,,0.0,0.0,0.0,,,"       Balo khủng long mang hình ảnh của chú khủng long Răng Sún trong bộ phim hoạt hình How to train your dragon, thích hợp để đến trường hay trong những chuyến đi.   Balo khủng long cỡ lớn cũng...",,,,,Shop Đồ Phượt Sài Gòn,dropship,566.0,8.0,0.0,False,Tiki
T007780,2025-10-17 05:39:04,C00824,Male,27,Biên Hòa,325084679,"Snug Furry Friends Dog Bed, Large Pet Bed, Supportive, Super Soft Cover, Machine Washable",Marketplace,Snug,3,915526,2746578,GBP,2,Tôi chưa hài lòng vì sản phẩm vẫn còn nhiều điểm cần cải thiện.,26.34,26.34,915526.0,915526.0,\N,\N,,,,in_stock,True,"Here at Snug, all of our products are made sustainably using recycled materials. The Furry Friends pet bed has been filled with recycled eco fibres that were once upon a time plastic bottles. We dont compromise on comfort so your furry friend can get an all-star snooze.
By turning trash into treasure, each snug pet bed has helped to prevent up to 57 plastic bottles going into our oceans or landfill. The removable cover also means that keeping the bed clean, fresh and free from muddy paw prints is easy. Wash on a low heat to help care for our pawsome planet!
Here at snug, we believe that everyone deserves a happy sleep, especially our 4-legged friends!
Large pet bed dimensions are 90cm x 60 cm x11cm.
To reduce our carbon footprint our pet beds have been compressed for transportation purposes.
Please dont worry if they appear flat at first.  Our fibres are designed to rebound after compression, they just need a little help.
After removing the pet bed from the packaging, please give it a good shake to plump. If it needs a little more help, a quick blast of cold air in the tumble dryer will pump the fibres back into shape.",SingleProduct,Pet,Dog Toys & Accessories,\N,,,,,,,Tesco
T007781,2026-02-16 14:46:23,C01353,Male,18,Hải Phòng,198531302,"Balo laptop nam thông minh đa năng thời trang cao cấp phong cách mới 15.6""",Balo nam,ANANSHOP688,5,359100,1795500,VND,5,"Với trải nghiệm này, tôi rất hài lòng với chất lượng cảm nhận và trải nghiệm tổng thể.",399000,359100,399000.0,359100.0,,,0.0,0.0,6.0,,,"Kích thước : rộng 30cm ,cao 46cm,dày 11cmPhương pháp sản xuất: công nghệ caoChất liệu : Màng chống thấm nylon được mã hóa SIÊU CHỐNG THẤM NƯỚCChức năng: Không thấm nước, thoáng khí, chống mài mòn, ...",,,,,Ananshop688,dropship,352.0,17.0,0.0,False,Tiki
T007782,2026-05-25 02:09:21,C01834,Male,62,Cần Thơ,325087686,Argon Tableware Glass Jam Jars with Lids - 42ml - Pack of 6,Marketplace,Argon Tableware,2,312474,624948,GBP,3,"Nhìn chung, sản phẩm dùng được, không quá tốt nhưng cũng không quá tệ.",8.99,8.99,312474.0,312474.0,\N,\N,,,,in_stock,True,"These 30ml Jam Jars from Argon Tableware will provide the perfect pantry-friendly presentation piece for your homemade preserves, pickles, dressings or any other culinary creations to which your hands may fancy turning! The classic octagonal shape packs these trusty containers full of vintage charm and character, whilst also allowing for easy stacking on shelves or market stalls as well as preventing your jars from rolling off the kitchen counter should they suffer a knock. Each jar comes with a Red metal screw-top lid that creates an airtight seal to help keep contents fresher for longer. PLEASE NOTE: Your jars should be sterilised before use for best performance.",SingleProduct,Cook & Dine,Food Storage & Water Bottles,\N,,,,,,,Tesco
T007783,2026-07-24 06:48:24,C00219,Female,41,Đà Nẵng,325085199,Nicola Spring Hand-Printed Pasta Bowls - 22cm - Navy - Pack of 6 | Blue | Blue,Marketplace,Nicola Spring,4,1042392,4169568,GBP,3,"Sản phẩm dùng được, không quá tốt, nhưng cũng không quá tệ.",29.99,29.99,1042392.0,1042392.0,\N,\N,,,,in_stock,True,"You want to set the table in the perfect way to suit every occasion, and that means having attractive dinnerware at the ready for when you're entertaining. The Nicola Spring Japanese style porcelain crockery will brighten up your kitchen or table with spring colours and charming shabby chic patterns that will have you cooking and dining in style for years to come. Our Nicola Spring crockery is perfect for mixing and matching with each other for a lovely look. All our Nicola Spring crockery is porcelain and is hand painted in a range of authentic and beautiful colours - make sure you check out all our patterns! Can be heated in the microwave and are dishwasher safe.",SingleProduct,Cook & Dine,Tableware,\N,,,,,,,Tesco
T007784,2025-12-15 14:06:43,C01281,Female,26,Biên Hòa,325087497,Outsunny Wood Raised Planter w/ Trellis Drain Holes Elevated Garden Bed Natural | Brown | Natural wood finish,Marketplace,Outsunny,1,2189406,2189406,GBP,3,Trải nghiệm của tôi không quá tốt nhưng vẫn đủ để chấp nhận được.,62.99,62.99,2189406.0,2189406.0,\N,\N,,,,in_stock,True,"This double design planting box brings more nature than ever before. Not just a raised planter, but it comes with a 3 x five grid trellis: ideal for climbing plants and hanging decorations. Made from fir wood, this is a tough and durable piece, suitable for outdoor use. The 36 x 99cm box is here for all types of plants, vegetables and flowers; with a fabric lining to hold the soil, complete with handy drainage holes.<br><br><br> Colour: Natural Wood Finish;<br> Material: Fir Wood;<br> Overall Dimension: 105W x 45D x 140Hcm;<br> Inner Planting Size: 99W x 36D x 26Hcm;<br> Bottom Height: 40.5cm;<br> Trellis Size: 105W x 68Dcm;<br> Weight Capacity: 60kg;<br> Item Label: 84H-085V00ND;",SingleProduct,Garden & DIY,Garden Dcor,\N,,,,,,,Tesco
T007785,2026-06-10 21:17:10,C01406,Female,38,Đà Lạt,259590039,"Túi Đựng Giày Dép Du Lịch, Thể Thao, Đá Bóng Có Dây Kéo Hoạ Tiết Chống Nước, Bụi Bẩn Tiện Lợi Bỏ Vali Gọn Gàng",Túi trống,Trip,2,60000,120000,VND,1,Trải nghiệm với sản phẩm rất tệ và tôi hoàn toàn không hài lòng.,60000,60000,60000.0,60000.0,,,0.0,0.0,1.0,,,"THÔNG TIN SẢN PHẨM:- Kích thước : 38 x 19 CM (size giày 35 - 44)- Có 2 màu: màu xám, màu Đen.- Chất liệu vải Polyester siêu bền và chống thấm dầy dặn- Xuất xứ: Việt Nam_______________________- S...",,,,,Trip Official Store,dropship,114.0,4.0,0.0,False,Tiki
T007786,2026-06-20 07:26:05,C01305,Female,25,Cần Thơ,77963388,"Balo du lịch tích hợp công nghệ cao cấp phong cách mới 15,6""","Balo du lịch, phượt",ANANSHOP688,2,441000,882000,VND,5,Tôi rất hài lòng với chất lượng sản phẩm và trải nghiệm sử dụng.,490000,441000,490000.0,441000.0,,,5.0,16.0,31.0,,,"Kích thước : rộng 29cm ,cao 44cm,dày 24cmPhương pháp sản xuất: công nghệ caoChất liệu : Màng chống thấm nylon được mã hóa SIÊU CHỐNG THẤM NƯỚCChức năng: Không thấm nước, thoáng khí, chống mài mòn, làm...",,,,,Ananshop688,dropship,929.0,18.0,0.0,False,Tiki
T007787,2025-12-19 07:06:15,C01806,Male,51,TP. Hồ Chí Minh,138624489,cặp đẹp cho nữa,Root,OEM,5,69000,345000,VND,2,"Ở góc độ người dùng, sản phẩm vẫn dùng được nhưng chưa khiến tôi cảm thấy hài lòng.",69000,69000,69000.0,69000.0,,,0.0,0.0,0.0,,,"       kích thước: 28cm x 38cm có thể để được tài liệu size A4 lớn thích hợp cho học sinh, sinh viên, thậm chí là người trẻ trung, năng động đang đi làm   Balô với thiết kế năng động, trẻ trung c...",,,,,DIỄM MY STORE,dropship,669.0,9.0,0.0,False,Tiki
